chr1	-	36562698
chr1	-	36562699
chr1	-	36562700
chr1	-	36562702
chr1	-	36576393
chr1	-	36595640
chr1	+	36602319
chr1	+	36606176
chr1	-	36653343
chr1	+	36693379
chr1	+	36693380
chr1	+	36693384
chr1	+	36693386
chr1	+	36693387
chr1	+	36693388
chr1	+	36693389
chr1	+	36693408
chr1	+	36693681
chr1	-	36698951
chr1	-	36701486
chr1	+	36757943
chr1	+	36757950
chr1	+	36757953
chr1	+	36757954
chr1	+	36757955
chr1	+	36757956
chr1	+	36757958
chr1	+	36757959
chr1	+	36757960
chr1	-	36788981
chr1	+	36940400
chr1	-	36957882
chr1	+	37060459
chr1	+	37063642
chr1	+	37063645
chr1	+	37063648
chr1	+	37063649
chr1	+	37063651
chr1	+	37141334
chr1	+	37165773
chr1	+	37177392
chr1	+	37186609
chr1	+	37186618
chr1	+	37186620
chr1	+	37186622
chr1	+	37187601
chr1	+	37187603
chr1	+	37187604
chr1	+	37187605
chr1	+	37187606
chr1	+	37187607
chr1	+	37187608
chr1	+	37187610
chr1	+	37187612
chr1	+	37187613
chr1	-	37298006
chr1	+	37302766
chr1	-	37328318
chr1	+	37372489
chr1	+	37408336
chr1	+	37408339
chr1	+	37408341
chr1	+	37408384
chr1	-	37417093
chr1	-	37420326
chr1	-	37444650
chr1	+	37463921
chr1	-	37486760
chr1	-	37487376
chr1	-	37487556
chr1	-	37487561
chr1	-	37488321
chr1	-	37488322
chr1	+	37495966
chr1	+	37497195
chr1	+	37497198
chr1	+	37560135
chr1	-	37612178
chr1	+	37614497
chr1	-	37637986
chr1	+	37660988
chr1	+	37661075
chr1	+	37661089
chr1	+	37661410
chr1	+	37661548
chr1	+	37661556
chr1	+	37668985
chr1	+	37668988
chr1	+	37669979
chr1	+	37670858
chr1	+	37670872
chr1	+	37670873
chr1	-	37754581
chr1	-	37755186
chr1	-	37755188
chr1	-	37755197
chr1	-	37760825
chr1	-	37760828
chr1	-	37760829
chr1	-	37806939
chr1	-	37815539
chr1	-	37834204
chr1	-	37834249
chr1	-	37834271
chr1	-	37834272
chr1	-	37849287
chr1	-	37849298
chr1	+	37883490
chr1	+	37898333
chr1	+	37898334
chr1	+	37898335
chr1	+	37898336
chr1	+	37898337
chr1	+	37898338
chr1	+	37898339
chr1	+	37898341
chr1	-	37987443
chr1	-	37987449
chr1	-	37987450
chr1	-	37990251
chr1	+	38017890
chr1	+	38017896
chr1	+	38017897
chr1	+	38017900
chr1	+	38017903
chr1	+	38017910
chr1	+	38017912
chr1	+	38018870
chr1	+	38018872
chr1	+	38018897
chr1	+	38018898
chr1	+	38018907
chr1	+	38018923
chr1	+	38018931
chr1	+	38019310
chr1	+	38019320
chr1	+	38019336
chr1	+	38019337
chr1	+	38019348
chr1	+	38019373
chr1	+	38021599
chr1	+	38021602
chr1	+	38021603
chr1	+	38021606
chr1	+	38021607
chr1	+	38021609
chr1	+	38021611
chr1	+	38021617
chr1	+	38021630
chr1	+	38021643
chr1	+	38021647
chr1	+	38021657
chr1	+	38021802
chr1	+	38022174
chr1	+	38022177
chr1	+	38022180
chr1	+	38022194
chr1	+	38022200
chr1	+	38022201
chr1	+	38022202
chr1	+	38022207
chr1	-	38023494
chr1	+	38032330
chr1	+	38032331
chr1	+	38032336
chr1	+	38034092
chr1	+	38034095
chr1	+	38036031
chr1	+	38036035
chr1	+	38049296
chr1	+	38049315
chr1	+	38052020
chr1	-	38052596
chr1	-	38052970
chr1	-	38088033
chr1	-	38173863
chr1	+	38246664
chr1	+	38246666
chr1	+	38247651
chr1	+	39081572
chr1	-	39363169
chr1	+	39371370
chr1	+	39371374
chr1	+	39371909
chr1	-	39373768
chr1	-	39453279
chr1	+	39545378
chr1	+	39545380
chr1	-	39551300
chr1	-	39551301
chr1	-	39595071
chr1	-	39622749
chr1	-	39622757
chr1	-	39665303
chr1	-	39665305
chr1	-	39665306
chr1	+	39693247
chr1	-	39842426
chr1	-	39842427
chr1	-	39842428
chr1	-	39849841
chr1	+	39865083
chr1	+	39865089
chr1	+	39865090
chr1	+	40025491
chr1	+	40316165
chr1	-	40409134
chr1	-	40572186
chr1	-	40572189
chr1	+	40769272
chr1	-	40773164
chr1	+	40790822
chr1	+	40790825
chr1	-	40860999
chr1	+	40864859
chr1	-	41167549
chr1	-	41167597
chr1	+	41183224
chr1	+	41183228
chr1	-	41533235
chr1	-	42018483
chr1	+	42280857
chr1	+	42360443
chr1	-	42848608
chr1	+	42905683
chr1	+	43113363
chr1	-	43123072
chr1	-	43301182
chr1	-	43553650
chr1	-	43749530
chr1	-	43749879
chr1	+	43888798
chr1	+	43889640
chr1	+	43949393
chr1	+	43990568
chr1	+	43990571
chr1	+	43990577
chr1	+	43990581
chr1	-	43999595
chr1	+	44001408
chr1	+	44001411
chr1	+	44001425
chr1	+	44002337
chr1	+	44002346
chr1	-	44058985
chr1	-	44059931
chr1	-	44062068
chr1	-	44062072
chr1	-	44064293
chr1	-	44086614
chr1	-	44086615
chr1	-	44086617
chr1	-	44086835
chr1	-	44086842
chr1	-	44086867
chr1	-	44086868
chr1	-	44086919
chr1	-	44099952
chr1	+	44101876
chr1	+	44101904
chr1	-	44103006
chr1	-	44125577
chr1	-	44143420
chr1	+	44180728
chr1	+	44181032
chr1	+	44181059
chr1	+	44181068
chr1	+	44181171
chr1	+	44181172
chr1	+	44392852
chr1	-	44577211
chr1	-	45179856
chr1	-	45179865
chr1	+	45349019
chr1	+	45807211
chr1	+	45807221
chr1	+	45814653
chr1	+	45823616
chr1	-	45857184
chr1	-	45857185
chr1	-	45857187
chr1	-	45857188
chr1	-	45857191
chr1	-	45857192
chr1	-	45857194
chr1	-	45909316
chr1	-	46020071
chr1	-	46056692
chr1	+	46082108
chr1	+	46134710
chr1	+	46180971
chr1	+	46373500
chr1	+	46373501
chr1	+	46373503
chr1	+	46373504
chr1	+	46373540
chr1	+	46417018
chr1	-	46424772
chr1	-	46424786
chr1	+	46432087
chr1	+	46526362
chr1	+	46807427
chr1	+	46807465
chr1	+	46807469
chr1	-	46807567
chr1	-	46809659
chr1	-	46826098
chr1	-	46835438
chr1	-	46835448
chr1	-	46852719
chr1	+	46854123
chr1	+	46854129
chr1	+	46854162
chr1	+	46855178
chr1	-	46857518
chr1	-	46896274
chr1	+	47049812
chr1	-	47366166
chr1	-	49281522
chr1	-	49483840
chr1	-	49556830
chr1	-	50159738
chr1	-	50159767
chr1	-	50949516
chr1	+	51367917
chr1	-	51406892
chr1	-	51457676
chr1	-	51468689
chr1	-	51470297
chr1	-	51470554
chr1	-	51470649
chr1	-	51470896
chr1	-	51470899
chr1	-	51471162
chr1	-	51471194
chr1	-	51471195
chr1	-	51471197
chr1	-	51471198
chr1	+	51478807
chr1	+	51478813
chr1	+	51478814
chr1	+	51478983
chr1	+	51478984
chr1	+	51478986
chr1	+	51478993
chr1	+	51478995
chr1	+	51478997
chr1	+	51479000
chr1	-	51556743
chr1	+	51646005
chr1	+	51709665
chr1	+	52010469
chr1	+	52047495
chr1	+	52107181
chr1	+	52107182
chr1	+	52107183
chr1	+	52107184
chr1	+	52107185
chr1	+	52107187
chr1	+	52107189
chr1	+	52153876
chr1	+	52159554
chr1	-	52457299
chr1	-	52567487
chr1	-	52568143
chr1	+	52582646
chr1	+	52582676
chr1	+	52649885
chr1	+	52649886
chr1	+	52649910
chr1	+	52649942
chr1	+	52650088
chr1	+	52650093
chr1	+	52650257
chr1	+	52650263
chr1	-	52770886
chr1	-	52789422
chr1	-	52789778
chr1	-	52924964
chr1	-	52925124
chr1	-	52925127
chr1	-	52925133
chr1	-	52925180
chr1	-	52925183
chr1	-	52925184
chr1	-	52925185
chr1	-	52925186
chr1	-	52925187
chr1	-	52925188
chr1	-	52925191
chr1	-	52925192
chr1	-	52925526
chr1	+	53000431
chr1	-	53157911
chr1	-	53158577
chr1	-	53158582
chr1	-	53158584
chr1	-	53170236
chr1	-	53185224
chr1	+	53197694
chr1	-	53326178
chr1	-	53326180
chr1	+	53335836
chr1	-	53344614
chr1	-	53344644
chr1	-	53349991
chr1	+	53396933
chr1	-	53397044
chr1	-	53397046
chr1	-	53457660
chr1	-	53501491
chr1	-	53704425
chr1	+	53704854
chr1	-	53706411
chr1	+	53707492
chr1	-	53755514
chr1	-	53757178
chr1	-	53757186
chr1	+	53760368
chr1	+	53785569
chr1	+	53851747
chr1	-	53930817
chr1	+	54013178
chr1	+	54044990
chr1	+	54071982
chr1	+	54195448
chr1	-	54242412
chr1	-	54249114
chr1	+	54252036
chr1	+	54301011
chr1	+	54301027
chr1	+	54301039
chr1	+	54361025
chr1	+	54364538
chr1	+	54366177
chr1	+	54366180
chr1	+	54368606
chr1	+	54368608
chr1	+	54368611
chr1	+	54383339
chr1	-	54443407
chr1	-	54479066
chr1	-	54640230
chr1	+	54736817
chr1	+	54765892
chr1	-	54987025
chr1	-	54987303
chr1	-	54987305
chr1	-	54987306
chr1	-	55003169
chr1	+	55071830
chr1	+	55071953
chr1	+	55071954
chr1	+	55071966
chr1	+	55071969
chr1	-	55077835
chr1	-	55077836
chr1	+	55091238
chr1	+	55091239
chr1	+	55091240
chr1	+	55091302
chr1	+	55091310
chr1	+	55091318
chr1	+	55152882
chr1	+	55153074
chr1	+	55154848
chr1	-	55171749
chr1	-	55171750
chr1	-	55171752
chr1	-	55171753
chr1	-	55171754
chr1	-	55171758
chr1	-	55194171
chr1	+	55226721
chr1	+	55239041
chr1	+	55239098
chr1	-	55244664
chr1	-	55245910
chr1	-	55246607
chr1	-	55248235
chr1	-	55268858
chr1	-	55269067
chr1	-	55300070
chr1	+	55335880
chr1	-	55384971
chr1	-	55443714
chr1	-	55443830
chr1	+	56020202
chr1	+	56020203
chr1	+	56020204
chr1	-	56636053
chr1	+	56881228
chr1	+	57129395
chr1	+	57129400
chr1	+	57129401
chr1	+	57150015
chr1	+	57150016
chr1	-	57348976
chr1	-	57349817
chr1	-	57351817
chr1	-	57359222
chr1	-	57359227
chr1	-	57362590
chr1	+	57382884
chr1	+	57383619
chr1	+	57383621
chr1	+	57385417
chr1	+	57385419
chr1	-	57585925
chr1	+	58015788
chr1	+	58015935
chr1	-	58045106
chr1	+	58194902
chr1	+	58194905
chr1	+	58205826
chr1	+	58362283
chr1	-	58388697
chr1	-	58388698
chr1	-	58388700
chr1	-	58388702
chr1	-	58388703
chr1	-	58388707
chr1	-	58388708
chr1	+	58394265
chr1	+	58394266
chr1	+	58396846
chr1	+	58402906
chr1	+	58402909
chr1	+	58402911
chr1	+	58402914
chr1	+	58402989
chr1	+	58405107
chr1	+	58405111
chr1	-	58412002
chr1	+	58461524
chr1	-	58463197
chr1	-	58463980
chr1	-	58470479
chr1	-	58522813
chr1	-	58527258
chr1	-	58529446
chr1	+	58595857
chr1	+	58595923
chr1	+	58646713
chr1	-	58646907
chr1	-	58646946
chr1	-	58656928
chr1	-	58656933
chr1	-	58656935
chr1	-	58657563
chr1	-	58666892
chr1	-	58666895
chr1	-	58666896
chr1	-	58666897
chr1	-	58667732
chr1	-	58885633
chr1	-	58997119
chr1	-	58997121
chr1	-	58997123
chr1	-	58997124
chr1	-	58997341
chr1	-	59003294
chr1	-	59003300
chr1	-	59003301
chr1	-	59003505
chr1	-	59003630
chr1	-	59003999
chr1	-	59011077
chr1	+	59025325
chr1	-	59050723
chr1	-	59050726
chr1	-	59050729
chr1	-	59050730
chr1	-	59050732
chr1	-	59050733
chr1	-	59050739
chr1	-	59062403
chr1	-	59077933
chr1	-	59099281
chr1	-	59100904
chr1	+	59120565
chr1	+	59121803
chr1	-	59164058
chr1	-	59164059
chr1	-	59291671
chr1	-	59532997
chr1	-	59532998
chr1	-	59533002
chr1	-	59542120
chr1	-	59542160
chr1	-	59542161
chr1	-	59542164
chr1	+	59582628
chr1	-	59586555
chr1	-	59586557
chr1	-	59586565
chr1	+	59627543
chr1	+	59627544
chr1	+	59627548
chr1	+	59628193
chr1	+	59628194
chr1	+	59630002
chr1	+	59630041
chr1	+	59630042
chr1	+	59630051
chr1	+	59630055
chr1	+	59630059
chr1	+	59630060
chr1	+	59630068
chr1	+	59632353
chr1	+	59632356
chr1	+	59633275
chr1	+	59633284
chr1	+	59634068
chr1	+	59634216
chr1	+	59636226
chr1	+	59636230
chr1	+	59636233
chr1	+	59636263
chr1	+	59636302
chr1	+	59636413
chr1	+	59636414
chr1	+	59636415
chr1	-	59639437
chr1	-	59639438
chr1	-	59639443
chr1	-	59639444
chr1	-	59639528
chr1	-	59639534
chr1	-	59639539
chr1	-	59639542
chr1	-	59639545
chr1	-	59639549
chr1	+	59709100
chr1	+	59709101
chr1	-	59982112
chr1	+	59982163
chr1	+	59982177
chr1	+	59982363
chr1	+	59985345
chr1	+	59985348
chr1	-	59987226
chr1	-	59989069
chr1	-	59990585
chr1	-	59990693
chr1	-	59990814
chr1	-	59990816
chr1	-	59990817
chr1	-	59990818
chr1	-	60014922
chr1	-	60020790
chr1	+	60072370
chr1	-	60077695
chr1	-	60078143
chr1	-	60078144
chr1	-	60078145
chr1	-	60078146
chr1	-	60078147
chr1	-	60078150
chr1	+	60109048
chr1	+	60117726
chr1	+	60117727
chr1	+	60117731
chr1	+	60151035
chr1	+	60151036
chr1	+	60292892
chr1	+	60479504
chr1	+	60481156
chr1	-	60483187
chr1	+	60557253
chr1	-	60623470
chr1	+	60814445
chr1	+	60823974
chr1	+	60931351
chr1	+	60931502
chr1	+	60943494
chr1	-	61311714
chr1	+	61575919
chr1	-	61616693
chr1	-	61616697
chr1	-	61616698
chr1	+	61770325
chr1	-	61786744
chr1	+	62154178
chr1	+	62344980
chr1	-	62790917
chr1	-	62794105
chr1	-	62794121
chr1	+	62796040
chr1	+	62796044
chr1	-	63057967
chr1	+	63107014
chr1	+	63117330
chr1	-	63143603
chr1	+	63173303
chr1	+	63179622
chr1	+	63179646
chr1	+	63179647
chr1	+	63179648
chr1	+	63179649
chr1	+	63179653
chr1	+	63179654
chr1	+	63179655
chr1	+	63179656
chr1	-	63244766
chr1	+	63248005
chr1	-	63248017
chr1	+	63248184
chr1	-	63250420
chr1	-	63266668
chr1	-	63266676
chr1	-	63266688
chr1	+	63275158
chr1	+	63275159
chr1	+	63278433
chr1	+	63290689
chr1	+	63302928
chr1	+	63302929
chr1	+	63302933
chr1	+	63302936
chr1	+	63302938
chr1	+	63302940
chr1	+	63302961
chr1	+	63302962
chr1	+	63302973
chr1	+	63303236
chr1	+	63312438
chr1	+	63314576
chr1	-	63698821
chr1	-	63698822
chr1	-	63698828
chr1	-	63698829
chr1	-	63698834
chr1	-	63698993
chr1	-	63698998
chr1	+	63752465
chr1	+	63752466
chr1	-	63755991
chr1	-	63756015
chr1	+	64201047
chr1	+	64413542
chr1	-	64494126
chr1	-	64494129
chr1	+	64510002
chr1	+	64533680
chr1	+	64598277
chr1	+	64599174
chr1	+	64602010
chr1	-	64679870
chr1	-	64679876
chr1	-	64679945
chr1	-	64679975
chr1	-	64679979
chr1	-	64680080
chr1	-	64680085
chr1	-	64680112
chr1	-	64680113
chr1	-	64680114
chr1	-	64680116
chr1	-	64690187
chr1	+	64722568
chr1	+	64722579
chr1	+	64722585
chr1	+	64722587
chr1	+	64723814
chr1	+	64723819
chr1	+	64723820
chr1	+	64723938
chr1	+	64723944
chr1	+	64724213
chr1	-	64993922
chr1	-	64993923
chr1	-	64993924
chr1	-	64993925
chr1	-	65013076
chr1	-	65013078
chr1	-	65013080
chr1	-	65013081
chr1	-	65013086
chr1	-	65048556
chr1	+	65095321
chr1	+	65095488
chr1	+	65095490
chr1	+	65095774
chr1	+	65095781
chr1	-	65158621
chr1	-	65158674
chr1	+	65276787
chr1	+	66004459
chr1	-	66257612
chr1	+	66406741
chr1	+	66406759
chr1	+	66406761
chr1	+	66406763
chr1	+	66406764
chr1	+	66425728
chr1	+	66425734
chr1	+	66439415
chr1	+	66439417
chr1	+	66695681
chr1	+	66695691
chr1	+	66717998
chr1	+	66718001
chr1	-	66761884
chr1	-	66830850
chr1	-	66831279
chr1	+	66866931
chr1	-	67003372
chr1	-	67003375
chr1	-	67003376
chr1	-	67003377
chr1	-	67003378
chr1	-	67003379
chr1	-	67003380
chr1	-	67003381
chr1	-	67003384
chr1	-	67003385
chr1	-	67003456
chr1	-	67003458
chr1	-	67390979
chr1	+	67805325
chr1	-	68966584
chr1	+	69569629
chr1	-	69737032
chr1	-	69826777
chr1	+	69998316
chr1	+	70267279
chr1	+	70309374
chr1	+	70428460
chr1	-	70679865
chr1	+	70725132
chr1	-	71030360
chr1	+	71467899
chr1	-	71710703
chr1	-	71958998
chr1	-	72154986
chr1	-	72159238
chr1	-	72220671
